,Counter,Timestamp,Pressure (kPa),Pump State,Franka Tx,Franka Ty,Franka Tz,Franka Rx,Franka Ry,Franka Rz,Franka Rw
0,0,20-01-17,0.0,0.0,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
1,1,20-01-17,1.7431640625,20983.796875,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
2,2,20-01-17,1.748046875,20983.830078125,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
3,3,20-01-17,1.71875,20983.87109375,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
4,4,20-01-17,1.8115234375,20984.013671875,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
5,5,20-01-17,1.9140625,20984.12109375,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
6,6,20-01-17,2.0703125,20984.115234375,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
7,7,20-01-17,1.845703125,20984.068359375,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
8,8,20-01-17,1.8212890625,20984.1015625,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
9,9,20-01-17,2.0263671875,20984.103515625,2.03e-322,1.067e-321,1.33e-322,1.344e-321,1.33e-322,1.067e-321,2.03e-322
10,10,20-01-17,1.7041015625,20984.203125,0.4173228414401847,-0.0263687817428165,0.2346600524736605,0.8066781127692398,-0.43016324900592867,0.3593680051594635,-0.18730893852517755
11,11,20-01-17,1.9677734375,20984.28515625,0.41731200710465066,-0.026349899797017722,0.23462494032432568,0.8067001064054713,-0.43015947000085425,0.35932349673118436,-0.187308284362598
12,12,20-01-18,1.73828125,20984.353515625,0.4173035233309667,-0.026339441268543328,0.23460364570180137,0.8067139719345907,-0.4301564411349963,0.3592982569067292,-0.18730394074705659
13,13,20-01-18,1.9287109375,20984.4453125,0.41729749302405417,-0.026332655352878216,0.23457858008304452,0.8067218371611851,-0.43016684775306996,0.3592688471472885,-0.18730257876208634
14,14,20-01-18,1.806640625,20984.54296875,0.41728827483304903,-0.026322458691117056,0.23455551547845838,0.8067378150180781,-0.43016327502647556,0.3592411699857606,-0.18729505179159375
15,15,20-01-18,1.7236328125,20984.6640625,0.41728230759233553,-0.026314461844375,0.2345314031449297,0.8067475536161672,-0.4301697117468305,0.35921156174581753,-0.18729510868708998
16,16,20-01-18,1.923828125,20984.701171875,0.4172764266812621,-0.026306322594797343,0.23451626464140468,0.8067577781773156,-0.4301675234742907,0.35919238401425996,-0.18729287323480573
17,17,20-01-18,1.748046875,20984.80078125,0.417271773240475,-0.02630200116323686,0.2345045499629944,0.8067630074480139,-0.43017125691360436,0.35917751576944157,-0.18729028726684746
18,18,20-01-18,1.962890625,20984.85546875,0.41726802792173934,-0.026295153276402018,0.23448799341182572,0.8067719499107683,-0.43017112827924425,0.3591587150343976,-0.18728811667315984
19,19,20-01-18,1.62109375,20984.99609375,0.41726091789730246,-0.02628689597282024,0.23447114371680297,0.8067818809354543,-0.43017101333752594,0.3591380424038435,-0.18728524335022126
20,20,20-01-18,1.89453125,20985.099609375,0.4172566871199482,-0.02628295571140099,0.23445603363031525,0.8067888795283584,-0.4301744661011601,0.3591198951866694,-0.18728196246588574
21,21,20-01-18,1.85546875,20985.1953125,0.41725338253325983,-0.026279313675613702,0.23444567082700676,0.8067964579543542,-0.4301717672933421,0.359108621635599,-0.18727713134019025
22,22,20-01-19,1.923828125,20985.296875,0.417250116386481,-0.02627648612961401,0.23444317683979704,0.8067963288040491,-0.4301753511552359,0.35910298759264425,-0.1872802589404857
23,23,20-01-19,1.845703125,20985.373046875,0.41724712052016183,-0.026267591687153605,0.23443886258137656,0.806802003258877,-0.43016962628175953,0.35909593103110754,-0.1872824937867296
24,24,20-01-19,1.787109375,20985.4609375,0.41724632940631723,-0.02626700126851989,0.23443293992527292,0.8068041638188207,-0.4301716243498388,0.35908998121815694,-0.1872800049059651
25,25,20-01-19,1.806640625,20985.6171875,0.41724275625748525,-0.02626160409549863,0.23442449386895736,0.8068098660805768,-0.4301709574067749,0.35907711446823487,-0.18728164155609706
26,26,20-01-19,1.884765625,20985.697265625,0.4172408138957704,-0.026259844859486802,0.23441630900666854,0.8068149049423631,-0.43016938867485766,0.35906956071147467,-0.18727802001413163
27,27,20-01-19,1.865234375,20985.80078125,0.41723676997547826,-0.02625419253364087,0.23440437573580278,0.8068206494615704,-0.4301718061226424,0.35905488208292846,-0.18727586195772192
28,28,20-01-19,1.9677734375,20985.90234375,0.41723310777947414,-0.026252490881895445,0.2343976474431223,0.806826122876872,-0.4301706829654203,0.35904591656766466,-0.18727205012127107
29,29,20-01-19,1.845703125,20986.037109375,0.4172317523430689,-0.02625026451286082,0.23439278898325078,0.806827823902015,-0.43017220094141556,0.3590393620421787,-0.18727380120855827
30,30,20-01-19,1.7919921875,20986.13671875,0.4172292036571237,-0.02624535132089743,0.23438728136200843,0.8068305932248518,-0.43017273434287207,0.35903154324345904,-0.187275634882466
31,31,20-01-19,1.6552734375,20986.30078125,0.41722759946804083,-0.026243670074581716,0.23438084361138378,0.8068355296158884,-0.4301698469667792,0.3590265633344775,-0.1872705468840758
32,32,20-01-20,1.8310546875,20986.455078125,0.41722649317687277,-0.02624318519306983,0.2343760571245063,0.8068370034986927,-0.43017285908388986,0.35902101020812166,-0.18726792390044292
33,33,20-01-20,1.767578125,20986.568359375,0.4172217869505052,-0.02623749092557416,0.23437082140373658,0.8068406456871288,-0.4301717992881735,0.3590123759601348,-0.18727121901619348
34,34,20-01-20,1.7529296875,20986.69921875,0.4172224694313684,-0.026235330916219168,0.2343688153400625,0.8068412748415494,-0.43017304893466873,0.3590085655944089,-0.18727294255219895
35,35,20-01-20,1.8017578125,20986.859375,0.4172179190383664,-0.026230157491898897,0.23436064307139948,0.8068474637736539,-0.4301720523812851,0.358996861481373,-0.18727100415872963
36,36,20-01-20,1.962890625,20986.927734375,0.41721804575209365,-0.026232034393459433,0.2343569227469559,0.8068482658563393,-0.4301743331447506,0.358994366148139,-0.18726709284330514
37,37,20-01-20,1.8798828125,20987.111328125,0.4172156719417637,-0.026229753223097854,0.2343508235320615,0.8068508304694081,-0.4301760486153819,0.35898620968944256,-0.1872677383354928
38,38,20-01-20,1.767578125,20987.236328125,0.4172151487821685,-0.026226397659274803,0.23435096986175621,0.8068525391612019,-0.4301725932095972,0.35898638068017286,-0.18726798601630087
39,39,20-01-20,1.767578125,20987.416015625,0.41762739958216394,-0.026216081684819263,0.23524586004803905,0.80665526172127,-0.42977230139224315,0.3599258502673208,-0.18723365082898544
40,40,20-01-20,1.220703125,20987.81640625,0.4191267963533251,-0.025359139645722138,0.23810351992305218,0.8065748134718654,-0.4280989982207916,0.36266652112989994,-0.18612176779387188
41,41,20-01-20,1.3916015625,20988.28125,0.4198334822176667,-0.02451350020893221,0.23930580293303466,0.806878412158392,-0.427040666387101,0.3638096204175848,-0.18500285764286342
42,42,20-01-21,1.38671875,20988.73828125,0.4198583395833778,-0.024650219545454786,0.23927701366756182,0.8068273748969449,-0.427201388485694,0.3638124841462991,-0.18484868723390685
43,43,20-01-21,1.4990234375,20989.15234375,0.4198593619340991,-0.02465685994533968,0.23928677823724734,0.80681972052722,-0.4272044395238335,0.3638240526724317,-0.18485227647100672
44,44,20-01-21,1.2353515625,20989.603515625,0.41986651728986846,-0.0246722843483435,0.23930978737817526,0.8068022195503616,-0.42721169390521274,0.3638532882412927,-0.18485435281660975
45,45,20-01-21,1.34765625,20989.998046875,0.41988051847030794,-0.024689040687489,0.23934850635243862,0.8067839628198059,-0.4272049870054202,0.3639030099717658,-0.18485165876442053
46,46,20-01-21,1.3623046875,20990.365234375,0.41988649716549326,-0.02469466555205251,0.23937362472456908,0.806771152497055,-0.4272021689352311,0.36393185026196584,-0.18485730367099332
47,47,20-01-21,1.572265625,20990.73046875,0.4198972943452221,-0.024711417262950543,0.23939832644646158,0.8067558207611852,-0.4272044962108758,0.363963988609359,-0.1848555627529893
48,48,20-01-21,1.5380859375,20991.091796875,0.4199023736000588,-0.024716682766659046,0.23942174723413007,0.806744833833268,-0.4271986962327635,0.36399281764640806,-0.1848601517964015
49,49,20-01-21,1.5625,20991.46875,0.4199123379856478,-0.024732054923479192,0.2394431103933238,0.8067302843822486,-0.4272042331139329,0.3640200519549099,-0.18485722394544757
50,50,20-01-21,1.5185546875,20991.767578125,0.41991849457315994,-0.02474039255104124,0.239463939461887,0.8067174421456701,-0.4272064638835487,0.36404291751445317,-0.18486308436685434
51,51,20-01-21,1.5234375,20992.138671875,0.4199219309438798,-0.024741235943017175,0.23948474461208252,0.8067089680756542,-0.42719946021353045,0.3640675714440606,-0.18486769713069184
